image_id,filename,relative_image_path,image_path,source_status,source_error_type,source_visual_description,source_gate,source_summary,final_gate,final_summary,reviewed,reviewer,note
priv_d_0360,priv_d_0360.jpg,../../images/priv_d_0360.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0360.jpg,CONFIRMED,None,Ảnh chụp cảnh đường phố ban đêm nhìn qua kính chắn gió ô tô kèm đoạn văn bản trích dẫn chiêm nghiệm cuộc sống.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0361,priv_d_0361.jpg,../../images/priv_d_0361.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0361.jpg,CONFIRMED,None,Ảnh chụp kết quả siêu âm thai nhi tuần thứ 26 kèm các dòng chữ chia sẻ nhật ký mang thai của mẹ bầu.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0362,priv_d_0362.jpg,../../images/priv_d_0362.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0362.jpg,CONFIRMED,None,Ảnh chụp từ camera giám sát toàn cảnh tiệm làm móng với thợ nail và khách hàng kèm dòng chữ chia sẻ thu nhập.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0363,priv_d_0363.jpg,../../images/priv_d_0363.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0363.jpg,CONFIRMED,None,Ảnh chụp cận cảnh cục nóng máy lạnh Mitsubishi Heavy Industries Heavy Duty Inverter trước khi vệ sinh bảo dưỡng.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0364,priv_d_0364.jpg,../../images/priv_d_0364.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0364.jpg,CONFIRMED,None,Banner quảng cáo sản phẩm bột khử mùi thảo dược Longtime chiết xuất ngải cứu của Thái Dương hộp 18g tặng kèm dầu gội dược liệu Thái Dương 7+.,PRESENT,Banner quảng cáo bột khử mùi Thái Dương Longtime chiết xuất tinh dầu ngải cứu kèm quà tặng tuýp dầu gội dược liệu Thái Dương 7+,PRESENT,Banner quảng cáo bột khử mùi Thái Dương Longtime chiết xuất tinh dầu ngải cứu kèm quà tặng tuýp dầu gội dược liệu Thái Dương 7+,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0365,priv_d_0365.jpg,../../images/priv_d_0365.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0365.jpg,CONFIRMED,None,Ảnh chụp những cây bút chì gỗ màu ombre tím trắng trên bàn học kèm dòng chữ bút chì ombre cho 2k8 đi thi.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0366,priv_d_0366.jpg,../../images/priv_d_0366.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0366.jpg,CONFIRMED,None,Ảnh chụp khung cảnh bên trong nhà xưởng sản xuất công nghiệp với các thiết bị máy móc và công nhân làm việc.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0367,priv_d_0367.jpg,../../images/priv_d_0367.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0367.jpg,CONFIRMED,None,Ảnh chụp công nhân đang làm việc bên máy móc tại xưởng sản xuất giày da ở Bình Dương kèm thông báo đào tạo nghề.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0368,priv_d_0368.jpg,../../images/priv_d_0368.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0368.jpg,CONFIRMED,None,Ảnh chụp bàn tay cầm hai chai dung dịch vệ sinh giày trắng dạng vòi xịt tạo bọt Sneaker 100g tại bãi biển kèm chữ quảng cáo giảm giá.,PRESENT,Ảnh chụp thực tế hai chai nước vệ sinh giày Sneaker dạng đầu cọ tạo bọt cầm trên tay tại bãi biển,PRESENT,Ảnh chụp thực tế hai chai nước vệ sinh giày Sneaker dạng đầu cọ tạo bọt cầm trên tay tại bãi biển,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0369,priv_d_0369.jpg,../../images/priv_d_0369.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0369.jpg,CONFIRMED,None,"Ảnh chụp lon sữa bột Abbott PediaSure PeptiGro hương vani ít ngọt khối lượng 1,6kg giúp tăng trưởng chiều cao và cân nặng.",PRESENT,"Ảnh chụp cận cảnh lon sữa bột Abbott PediaSure PeptiGro hương vani 1,6kg cho trẻ từ 1-10 tuổi",PRESENT,"Ảnh chụp cận cảnh lon sữa bột Abbott PediaSure PeptiGro hương vani 1,6kg cho trẻ từ 1-10 tuổi",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0370,priv_d_0370.jpg,../../images/priv_d_0370.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0370.jpg,CONFIRMED,None,"Ảnh chụp chiếc giá sách nhỏ để bàn bằng gỗ chứa các cuốn sách, sổ tay và khay đựng bút trên bàn học.",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0371,priv_d_0371.jpg,../../images/priv_d_0371.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0371.jpg,CONFIRMED,None,Ảnh chụp bàn tay cầm hộp sữa dinh dưỡng pha sẵn Nutifood Sweden GrowPLUS+ FDI 110ml trước bó hoa sáp kèm hình ưu đãi Shopee.,PRESENT,Ảnh chụp thực tế hộp sữa pha sẵn Nutifood Sweden GrowPLUS+ bạc ít ngọt 110ml cầm trên tay kèm ảnh chụp màn hình ưu đãi sàn thương mại,PRESENT,Ảnh chụp thực tế hộp sữa pha sẵn Nutifood Sweden GrowPLUS+ bạc ít ngọt 110ml cầm trên tay kèm ảnh chụp màn hình ưu đãi sàn thương mại,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0372,priv_d_0372.jpg,../../images/priv_d_0372.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0372.jpg,CONFIRMED,None,Hình ảnh màn hình đen hoàn toàn kèm đoạn văn bản ngắn mang nội dung hài hước.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0373,priv_d_0373.jpg,../../images/priv_d_0373.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0373.jpg,CONFIRMED,None,Ảnh chụp màn hình bản tin chính sách pháp luật LuatVietnam về mức hỗ trợ cho nhân viên y tế thôn tổ dân phố.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0374,priv_d_0374.jpg,../../images/priv_d_0374.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0374.jpg,CONFIRMED,None,Ảnh chụp màn hình bản tin thể thao 24h đưa tin về streamer iShowSpeed cùng cảnh các quả bóng đá đặt trên giường ngủ.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0375,priv_d_0375.jpg,../../images/priv_d_0375.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0375.jpg,CONFIRMED,None,Ảnh chụp hai lọ thực phẩm bổ sung bảo vệ sức khỏe General Balance của Hàn Quốc gồm Canxi Magie và MSM nguồn gốc thực vật trên nền vải nhung xanh.,PRESENT,Ảnh chụp thực tế hai lọ thực phẩm chức năng General Balance Calcium Magnesium và General Balance Plant Based MSM đặt trên nền vải nhung xanh,PRESENT,Ảnh chụp thực tế hai lọ thực phẩm chức năng General Balance Calcium Magnesium và General Balance Plant Based MSM đặt trên nền vải nhung xanh,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0376,priv_d_0376.jpg,../../images/priv_d_0376.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0376.jpg,CONFIRMED,None,"Ảnh chụp bát thủy tinh đựng bột ăn dặm trẻ em màu vàng nấu cùng bí đỏ đang được dùng thìa khuấy đều, phía sau là hộp bột HiPP Milk & Cereal Semolina.",PRESENT,Ảnh chụp bát bột ăn dặm HiPP Semolina bí đỏ đang được khuấy bằng thìa bên cạnh vỏ hộp HiPP,PRESENT,Ảnh chụp bát bột ăn dặm HiPP Semolina bí đỏ đang được khuấy bằng thìa bên cạnh vỏ hộp HiPP,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0377,priv_d_0377.jpg,../../images/priv_d_0377.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0377.jpg,CONFIRMED,None,Ảnh chụp cận cảnh tuýp sữa rửa mặt dưỡng sáng Nivea Pearl Bright Microbubbles Deep Clean Clay Foam không cồn được cầm trên tay trước kệ hàng siêu thị.,PRESENT,Ảnh chụp cận cảnh tuýp sữa rửa mặt tạo bọt đất sét Nivea Pearl Bright Microbubbles 5 in 1 cầm trên tay tại kệ hàng,PRESENT,Ảnh chụp cận cảnh tuýp sữa rửa mặt tạo bọt đất sét Nivea Pearl Bright Microbubbles 5 in 1 cầm trên tay tại kệ hàng,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0378,priv_d_0378.jpg,../../images/priv_d_0378.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0378.jpg,CONFIRMED,None,Ảnh chụp không gian nội thất phòng bếp hiện đại với tủ bếp inox 304 và người phụ nữ đang kéo ngăn kệ đựng gia vị.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0379,priv_d_0379.jpg,../../images/priv_d_0379.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0379.jpg,CONFIRMED,None,Ảnh chụp màn hình hội nghị điều hành của Phó Thủ tướng về quản lý nguồn cung và phân phối xăng sinh học E10.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0380,priv_d_0380.jpg,../../images/priv_d_0380.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0380.jpg,CONFIRMED,None,Ảnh chụp bàn tay cầm vỉ sản phẩm dụng cụ cào gãi lưng cầm tay Kingcraft trên mặt bàn nhựa màu tím.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0381,priv_d_0381.jpg,../../images/priv_d_0381.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0381.jpg,CONFIRMED,None,Hình ảnh nền đen với dòng chữ nhắc nhở người xem đọc caption trước khi bình luận.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0382,priv_d_0382.jpg,../../images/priv_d_0382.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0382.jpg,CONFIRMED,None,Ảnh chụp bàn tay cầm hai tuýp sữa rửa mặt tạo bọt mịn dưỡng ẩm Awsooyor Hyaluronic Acid Cleanser Deep Moist Healthy Glow trước màn hình máy tính.,PRESENT,Ảnh chụp thực tế hai tuýp sữa rửa mặt cấp ẩm Awsooyor Hyaluronic Acid Cleanser cầm trên tay,PRESENT,Ảnh chụp thực tế hai tuýp sữa rửa mặt cấp ẩm Awsooyor Hyaluronic Acid Cleanser cầm trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0383,priv_d_0383.jpg,../../images/priv_d_0383.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0383.jpg,CONFIRMED,None,Ảnh chụp sản phẩm bộ đồ ngủ hai dây vải tole họa tiết kẻ caro hồng in hình chú cún kèm ảnh người mẫu mặc thử.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0384,priv_d_0384.jpg,../../images/priv_d_0384.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0384.jpg,CONFIRMED,None,Ảnh chụp khay bánh ngọt dân gian truyền thống tại quầy bánh vỉa hè kèm dòng phụ đề tranh luận về thói quen mua hàng.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0385,priv_d_0385.jpg,../../images/priv_d_0385.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0385.jpg,CONFIRMED,None,Ảnh chụp bộ sạc dự phòng đa năng Anker 165W cùng hộp đựng sản phẩm trên bàn làm việc bên cạnh bình hoa tulip vàng.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0386,priv_d_0386.jpg,../../images/priv_d_0386.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0386.jpg,CONFIRMED,None,Ảnh chụp một bàn tay đặt trên nắp lon sữa bột Abbott Similac Total Protection chứa 5 loại HMO đặt trên bàn bên cạnh đồng hồ điện tử và đèn ngủ.,PRESENT,Ảnh chụp cận cảnh lon sữa bột Abbott Similac Total Protection 5-HMO đặt trên bàn,PRESENT,Ảnh chụp cận cảnh lon sữa bột Abbott Similac Total Protection 5-HMO đặt trên bàn,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0387,priv_d_0387.jpg,../../images/priv_d_0387.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0387.jpg,CONFIRMED,None,Ảnh chụp màn hình bản tin 60 Money về phát hiện thuốc mới điều trị ung thư kèm hình ảnh minh họa tuyến tụy và chén đựng nhiều loại thuốc.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0388,priv_d_0388.jpg,../../images/priv_d_0388.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0388.jpg,CONFIRMED,None,Hình ảnh màn hình đen chứa nội dung văn bản kể câu chuyện ký tên kỷ niệm vào bình sữa.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0389,priv_d_0389.jpg,../../images/priv_d_0389.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0389.jpg,CONFIRMED,None,Ảnh chụp dàn heo đất tiết kiệm bằng gốm sứ nhiều kích thước và màu sắc cùng các tờ tiền mệnh giá 50.000 đồng trên tay.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0390,priv_d_0390.jpg,../../images/priv_d_0390.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0390.jpg,CONFIRMED,None,Ảnh chụp hai bàn tay đang mở nắp hộp giấy màu xanh lá khắc chữ kỷ niệm cột mốc 10.000 đơn hàng trên nền tảng Shopify của Mysticperfume.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0391,priv_d_0391.jpg,../../images/priv_d_0391.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0391.jpg,CONFIRMED,None,Ảnh chụp cận cảnh tuýp sữa rửa mặt mầm gạo Civic Rice Milk Cleansing Cream chứa vitamin collagen cầm trên tay kèm văn bản giới thiệu sản phẩm.,PRESENT,Ảnh chụp thực tế tuýp sữa rửa mặt cám gạo Civic Rice Milk Cleansing Cream cầm trên tay,PRESENT,Ảnh chụp thực tế tuýp sữa rửa mặt cám gạo Civic Rice Milk Cleansing Cream cầm trên tay,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0392,priv_d_0392.jpg,../../images/priv_d_0392.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0392.jpg,CONFIRMED,None,Ảnh chụp bài đăng mạng xã hội Bánh Toom giải thích lý do cơ thể thèm các loại đồ ăn khác nhau trên nền ảnh game Minecraft.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0393,priv_d_0393.jpg,../../images/priv_d_0393.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0393.jpg,CONFIRMED,None,Ảnh chụp bàn tay cầm lọ nhỏ giọt và vỏ hộp thực phẩm bảo vệ sức khỏe Fitolabs D3&K2 cho trẻ em trước chậu cây cảnh ngoài trời.,PRESENT,Ảnh chụp thực tế hộp và chai siro nhỏ giọt Fitolabs D3&K2 bổ sung vitamin cho bé cầm trên tay ngoài trời,PRESENT,Ảnh chụp thực tế hộp và chai siro nhỏ giọt Fitolabs D3&K2 bổ sung vitamin cho bé cầm trên tay ngoài trời,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0394,priv_d_0394.jpg,../../images/priv_d_0394.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0394.jpg,CONFIRMED,None,Ảnh chụp màn hình bản tin giải trí Afamily đưa tin về sự xuất hiện của hai nam diễn viên nổi tiếng giữa đám đông người hâm mộ.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0395,priv_d_0395.jpg,../../images/priv_d_0395.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0395.jpg,CONFIRMED,None,Ảnh chụp thân máy ảnh không gương lật Canon EOS R kèm ống kính RF 85mm f/2 cầm trên tay tại bàn quán nước.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0396,priv_d_0396.jpg,../../images/priv_d_0396.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0396.jpg,CONFIRMED,None,Ảnh chụp toàn cảnh khu vực sân đỗ tàu bay tại cảng hàng không với máy bay dân dụng và xe thang hành khách.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0397,priv_d_0397.jpg,../../images/priv_d_0397.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0397.jpg,CONFIRMED,None,Ảnh chụp bàn ăn uống tại quán nhậu với các món ăn và cốc bia kèm khung tin tức giới thiệu người thiết kế cốc bia hơi Hà Nội.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0398,priv_d_0398.jpg,../../images/priv_d_0398.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0398.jpg,CONFIRMED,None,Ảnh chụp màn hình phóng sự truyền hình CTV Cà Mau về ngày đầu mở bán xăng sinh học E10 tại trạm xăng dầu.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
